"TEAM"	"POS.RANK"	"PLAYER"	"AGE"	"GP"	"W"	"L"	"MIN"	"PTS"	"FGM"	"FGA"	"FG_PCT"	"2PA"	"2PM"	"FG2_PCT"	"3PA"	"3PM"	"FG3_PCT"	"2PT_ATT_PER"	"3PT_ATT_PER"	"FTM"	"FTA"	"FT_PCT"	"PER_PTS_FT"	"PER_PTS_2P"	"PER_PTS_3P"	"OREB"	"DREB"	"REB"	"AST"	"TOV"	"STL"	"BLK"	"PF"	"FP"	"DD2"	"TD3"	"X..."	"POSITION"	"PLAYER_ID"	"RANK"	"color"	"team_color"
"235"	"HOU"	270	"William Howard"	26	2	1	1	6.6	0	0	2	0	0	0	NA	2	0	0	0	100	0	0	0	NA	NA	NA	0	1	1	0.5	0.5	0	0	0.5	1.5	0	0	-8	"Guard"	NA	NA	"#7570B3"	"#ce1141"
"236"	"HOU"	6	"Russell Westbrook"	31	53	34	19	35.9	27.5	10.7	22.6	47.4	18.8	9.7	51.6	3.8	1	25.4	83.19	16.81	5.1	6.5	77.7	18.55	70.55	10.91	1.8	6.3	8	7	4.5	1.7	0.3	3.5	49.1	21	8	2.7	"Guard"	201566	7	"#7570B3"	"#ce1141"
"237"	"HOU"	137	"P.J. Tucker"	34	64	40	24	34.4	7.1	2.5	5.8	43.3	1.8	1	55.56	4	1.5	37	31.03	68.97	0.6	0.7	84.1	8.45	28.17	63.38	1.6	5.3	6.9	1.6	1	1.1	0.5	3.3	21.4	6	0	2.3	"Forward"	200782	202	"#D95F02"	"#ce1141"
"238"	"HOU"	242	"Ryan Anderson"	31	2	1	1	7	2.5	1	3.5	28.6	1	0.5	50	2.5	0.5	20	28.57	71.43	0	0	0	0	40	60	0	3.5	3.5	1	0.5	0.5	0	0.5	9.2	0	0	3.5	"Forward"	NA	NA	"#D95F02"	"#ce1141"
"239"	"HOU"	243	"Michael Frazier"	26	8	5	3	8.2	1.8	0.5	1.4	36.4	0.4	0.2	50	1	0.3	25	28.57	71.43	0.5	0.8	66.7	27.78	22.22	50	0.1	0.3	0.4	0.1	0.3	0.3	0	1.6	2.9	0	0	-3.4	"Guard"	NA	NA	"#7570B3"	"#ce1141"
"240"	"HOU"	91	"Danuel House Jr."	26	58	36	22	30	10.2	3.6	8.3	42.7	2.9	1.7	58.62	5.4	1.9	36.3	34.94	65.06	1.2	1.5	80	11.76	33.33	55.88	1	3.3	4.2	1.3	0.8	1.1	0.6	2.1	21.5	2	0	1.8	"Forward"	1627863	135	"#D95F02"	"#ce1141"
"241"	"HOU"	92	"Danuel House Jr."	26	58	36	22	30	10.2	3.6	8.3	42.7	2.9	1.7	58.62	5.4	1.9	36.3	34.94	65.06	1.2	1.5	80	11.76	33.33	55.88	1	3.3	4.2	1.3	0.8	1.1	0.6	2.1	21.5	2	0	1.8	"Guard"	1627863	135	"#7570B3"	"#ce1141"
"242"	"HOU"	98	"Ben McLemore"	27	63	40	23	22.8	9.8	3.3	7.5	44.5	1.3	0.9	69.23	6.2	2.4	39.5	17.33	82.67	0.7	1	75.8	7.14	18.37	73.47	0.3	1.9	2.2	0.9	0.7	0.6	0.2	2.1	15.4	1	0	3.4	"Guard"	203463	144	"#7570B3"	"#ce1141"
"243"	"HOU"	94	"Tyson Chandler"	37	26	15	11	8.4	1.3	0.5	0.7	77.8	0.7	0.5	71.43	0	0	0	100	0	0.2	0.5	46.2	15.38	76.92	0	1	1.6	2.5	0.2	0.3	0.2	0.3	1.2	6	0	0	1.2	"Center"	NA	NA	"#1B9E77"	"#ce1141"
"244"	"HOU"	222	"DeMarre Carroll"	33	21	10	11	11	3.5	1	2.6	38.9	1.3	0.7	53.85	1.3	0.3	25.9	50	50	1.1	1.7	66.7	31.43	40	25.71	0.5	1.7	2.2	0.9	0.8	0.2	0.2	1.3	7.8	0	0	1.7	"Forward"	NA	NA	"#D95F02"	"#ce1141"
"245"	"HOU"	76	"Isaiah Hartenstein"	21	23	16	7	11.6	4.7	1.9	2.9	65.7	2.7	1.9	70.37	0.2	0	0	93.1	6.9	0.8	1.2	67.9	17.02	80.85	0	1.3	2.7	3.9	0.8	0.7	0.4	0.5	1.8	12.6	2	0	1.7	"Center"	NA	NA	"#1B9E77"	"#ce1141"
"246"	"HOU"	58	"Robert Covington"	29	62	23	39	30.1	12.8	4.5	10.5	43.2	3.7	2.1	56.76	6.8	2.4	34.9	35.24	64.76	1.4	1.7	79.6	10.94	32.81	56.25	0.9	5.5	6.4	1.2	1.5	1.5	1.3	3.2	29.2	5	0	-0.1	"Forward"	203496	93	"#D95F02"	"#ce1141"
"247"	"HOU"	240	"Bruno Caboclo"	24	27	10	17	8.1	2.7	1.2	2.9	41.6	1.9	1.1	57.89	1	0.1	14.3	65.52	34.48	0.1	0.2	80	3.7	81.48	11.11	0.8	1.1	2	0.4	0.3	0.4	0.6	0.9	8.5	1	0	-0.6	"Forward"	NA	NA	"#D95F02"	"#ce1141"
"248"	"HOU"	121	"Jeff Green"	33	40	24	16	18.9	8.4	2.9	6.5	44.4	3	1.7	56.67	3.5	1.2	34.8	46.15	53.85	1.4	1.8	78.1	16.67	40.48	42.86	0.6	2.3	2.8	0.8	0.9	0.5	0.4	1.6	14.8	0	0	-1.3	"Forward"	NA	NA	"#D95F02"	"#ce1141"
"249"	"HOU"	233	"Thabo Sefolosha"	35	41	27	14	10.6	2.2	0.9	2.2	40.7	0.9	0.5	55.56	1.3	0.4	27.8	40.91	59.09	0.1	0.2	37.5	4.55	45.45	54.55	0.5	1.8	2.3	0.6	0.4	0.6	0.3	1	8.1	0	0	0.9	"Guard"	NA	NA	"#7570B3"	"#ce1141"
"250"	"HOU"	51	"Eric Gordon"	31	34	21	13	28.6	14.5	4.8	12.9	37	4.4	2.1	47.73	8.5	2.7	31.9	34.11	65.89	2.3	3	75.7	15.86	28.97	55.86	0.2	1.7	1.9	1.5	1.1	0.6	0.4	2	21.1	0	0	0.6	"Guard"	NA	NA	"#7570B3"	"#ce1141"
"251"	"IND"	60	"Jeremy Lamb"	27	46	27	19	28.1	12.5	4.7	10.4	45.1	7	3.5	50	3.4	1.2	33.5	67.31	32.69	2	2.4	83.6	16	56	28.8	0.5	3.8	4.3	2.1	1.1	1.2	0.5	2.3	24.8	2	0	0	"Forward"	203087	96	"#D95F02"	"#ffc633"
"252"	"IND"	88	"Doug McDermott"	28	62	37	25	20	10.4	3.9	7.9	49.1	3.6	2	55.56	4.3	1.9	44.5	45.57	54.43	0.7	0.8	82.7	6.73	38.46	54.81	0.4	2.1	2.5	1.1	0.6	0.1	0.1	1.7	15.1	0	0	1.9	"Forward"	203926	129	"#D95F02"	"#ffc633"
"253"	"IND"	206	"JaKarr Sampson"	26	26	15	11	13.1	4.2	1.8	3.1	59.3	2.6	1.7	65.38	0.5	0.1	15.4	83.87	16.13	0.4	0.8	55	9.52	80.95	7.14	0.6	1.7	2.3	0.3	0.3	0.3	0.3	1.7	9.2	0	0	0.6	"Forward"	NA	NA	"#D95F02"	"#ffc633"
"254"	"IND"	120	"Justin Holiday"	30	65	39	26	24.9	8.4	2.9	6.6	44	2.2	1	45.45	4.4	1.9	42.4	33.33	66.67	0.7	0.9	78	8.33	23.81	67.86	0.5	2.7	3.2	1.3	0.6	1.2	0.6	1.8	19	0	0	0.8	"Guard"	203200	172	"#7570B3"	"#ffc633"
"255"	"IND"	28	"T.J. Warren"	26	61	38	23	32.5	18.7	7.5	14.2	52.9	11.2	6.4	57.14	3	1.1	37.5	78.87	21.13	2.5	3	81.2	13.37	68.45	17.65	1	3	4	1.4	1.3	1.1	0.4	2.8	29.1	0	0	0.9	"Forward"	203933	43	"#D95F02"	"#ffc633"
"256"	"IND"	284	"Brian Bowen II"	21	5	4	1	5.8	0.8	0.4	1.8	22.2	1.4	0.4	28.57	0.4	0	0	77.78	22.22	0	0	0	0	100	0	0.2	1.2	1.4	0	0.2	0	0.2	0.4	2.9	0	0	2.6	"Forward"	NA	NA	"#D95F02"	"#ffc633"
"257"	"IND"	147	"T.J. McConnell"	27	63	38	25	18.9	6.5	3	5.7	51.7	5.5	2.9	52.73	0.2	0.1	33.3	96.49	3.51	0.5	0.6	83.3	7.69	89.23	4.62	0.5	2.1	2.6	5	1.4	0.7	0.2	1.1	18.4	2	0	0.6	"Guard"	204456	210	"#7570B3"	"#ffc633"
"258"	"IND"	57	"Victor Oladipo"	27	13	7	6	26	13.8	4.8	12.4	39.1	7.1	3.2	45.07	5.3	1.6	30.4	57.26	42.74	2.5	3.2	78	18.12	46.38	34.78	0.5	2.6	3.2	3	2.2	0.8	0.2	1.6	23.1	0	0	0.2	"Guard"	NA	NA	"#7570B3"	"#ffc633"
"259"	"IND"	262	"Brian Bowen II"	21	5	4	1	5.8	0.8	0.4	1.8	22.2	1.4	0.4	28.57	0.4	0	0	77.78	22.22	0	0	0	0	100	0	0.2	1.2	1.4	0	0.2	0	0.2	0.4	2.9	0	0	2.6	"Guard"	NA	NA	"#7570B3"	"#ffc633"
"260"	"IND"	39	"Malcolm Brogdon"	27	48	30	18	30.7	16.3	6	13.7	43.9	9.6	4.7	48.96	4.1	1.3	31.3	70.07	29.93	3	3.4	89.5	18.4	57.67	23.93	0.8	3.9	4.7	7.1	2.4	0.7	0.2	1.8	32.9	9	0	2	"Guard"	1627763	60	"#7570B3"	"#ffc633"
"261"	"IND"	65	"Jeremy Lamb"	27	46	27	19	28.1	12.5	4.7	10.4	45.1	7	3.5	50	3.4	1.2	33.5	67.31	32.69	2	2.4	83.6	16	56	28.8	0.5	3.8	4.3	2.1	1.1	1.2	0.5	2.3	24.8	2	0	0	"Guard"	203087	96	"#7570B3"	"#ffc633"
"262"	"IND"	106	"Aaron Holiday"	23	58	36	22	23.6	9.4	3.5	8.6	40.7	5.1	2.1	41.18	3.5	1.4	39.4	59.3	40.7	1.1	1.2	86.1	11.7	44.68	44.68	0.4	1.9	2.3	3.3	1.3	0.8	0.2	1.8	18.8	2	0	1.5	"Guard"	1628988	152	"#7570B3"	"#ffc633"
"263"	"IND"	88	"Goga Bitadze"	20	49	29	20	8.4	3.1	1.2	2.6	47.3	1.9	1.1	57.89	0.7	0.1	16.7	73.08	26.92	0.5	0.7	72.7	16.13	70.97	9.68	0.4	1.5	2	0.4	0.5	0.1	0.7	1.2	7.9	1	0	-0.4	"Center"	1629048	263	"#1B9E77"	"#ffc633"
"264"	"IND"	11	"Domantas Sabonis"	23	62	37	25	34.8	18.5	7.4	13.7	54	12.6	7.1	56.35	1.1	0.3	25.4	91.97	8.03	3.5	4.8	72.3	18.92	76.76	4.86	3	9.4	12.4	5	2.7	0.8	0.5	3.1	41.9	50	4	2.6	"Center"	1627734	47	"#1B9E77"	"#ffc633"
"265"	"IND"	181	"Naz Mitrou-Long"	26	3	2	1	14.2	4.7	2	5.3	37.5	1.6	1.3	81.25	3.7	0.7	18.2	30.19	69.81	0	0	0	0	55.32	44.68	0	2	2	2.3	0.7	0.3	0.3	0.3	11.9	0	0	6	"Guard"	NA	NA	"#7570B3"	"#ffc633"
"266"	"IND"	74	"Myles Turner"	23	55	32	23	29.6	11.8	4.2	9.4	45.1	5.2	2.8	53.85	4.2	1.4	33.6	55.32	44.68	2	2.6	75	16.95	47.46	35.59	1.3	5.3	6.5	1.1	1.2	0.8	2.2	2.5	29	8	0	0.3	"Forward"	1626167	109	"#D95F02"	"#ffc633"
"267"	"IND"	31	"Domantas Sabonis"	23	62	37	25	34.8	18.5	7.4	13.7	54	12.6	7.1	56.35	1.1	0.3	25.4	91.97	8.03	3.5	4.8	72.3	18.92	76.76	4.86	3	9.4	12.4	5	2.7	0.8	0.5	3.1	41.9	50	4	2.6	"Forward"	1627734	47	"#D95F02"	"#ffc633"
"268"	"IND"	236	"TJ Leaf"	22	25	14	11	7.7	2.9	1.2	2.8	43.5	2.2	1	45.45	0.6	0.2	35.7	78.57	21.43	0.3	0.5	58.3	10.34	68.97	20.69	0.8	1.7	2.6	0.2	0.3	0.3	0.1	0.7	7.4	1	0	-0.1	"Forward"	NA	NA	"#D95F02"	"#ffc633"
"269"	"IND"	120	"Justin Holiday"	30	65	39	26	24.9	8.4	2.9	6.6	44	2.2	1	45.45	4.4	1.9	42.4	33.33	66.67	0.7	0.9	78	8.33	23.81	67.86	0.5	2.7	3.2	1.3	0.6	1.2	0.6	1.8	19	0	0	0.8	"Forward"	203200	172	"#D95F02"	"#ffc633"
"270"	"IND"	231	"Goga Bitadze"	20	49	29	20	8.4	3.1	1.2	2.6	47.3	1.9	1.1	57.89	0.7	0.1	16.7	73.08	26.92	0.5	0.7	72.7	16.13	70.97	9.68	0.4	1.5	2	0.4	0.5	0.1	0.7	1.2	7.9	1	0	-0.4	"Forward"	1629048	263	"#D95F02"	"#ffc633"
"271"	"IND"	24	"Myles Turner"	23	55	32	23	29.6	11.8	4.2	9.4	45.1	5.2	2.8	53.85	4.2	1.4	33.6	55.32	44.68	2	2.6	75	16.95	47.46	35.59	1.3	5.3	6.5	1.1	1.2	0.8	2.2	2.5	29	8	0	0.3	"Center"	1626167	109	"#1B9E77"	"#ffc633"
"272"	"IND"	269	"Alize Johnson"	23	13	8	5	4.1	1.4	0.5	1.2	46.7	1.2	0.5	41.67	0	0	0	100	0	0.3	0.5	66.7	21.43	71.43	0	0.5	0.8	1.4	0.2	0.2	0	0	0.5	3	0	0	0.7	"Forward"	NA	NA	"#D95F02"	"#ffc633"
"273"	"IND"	186	"Edmond Sumner"	24	25	11	14	13.8	4.6	1.9	4.4	42.3	2.9	1.5	51.72	1.5	0.4	26.3	65.91	34.09	0.4	0.6	66.7	8.7	65.22	26.09	0.4	1.1	1.5	1.6	0.8	0.6	0.3	1.4	10.7	0	0	-1.2	"Guard"	NA	NA	"#7570B3"	"#ffc633"
"274"	"LAC"	220	"Mfiondu Kabengele"	22	12	9	3	5.4	3.5	1.2	2.7	43.8	1	0.4	40	1.7	0.8	45	37.04	62.96	0.4	0.4	100	11.43	22.86	68.57	0.1	0.8	0.9	0.2	0.2	0.2	0.2	0.8	5.7	0	0	-0.1	"Forward"	NA	NA	"#D95F02"	"#ed174c"
"275"	"LAC"	17	"Paul George"	29	42	30	12	29.1	21	6.9	16	43.2	8.1	3.7	45.68	7.9	3.2	39.9	50.62	49.38	3.9	4.5	88.2	18.57	35.24	45.71	0.5	5.2	5.7	3.9	2.7	1.3	0.5	2.4	36.4	5	0	5	"Forward"	NA	NA	"#D95F02"	"#ed174c"
"276"	"LAC"	249	"Amir Coffey"	22	13	7	6	7.5	2.2	1	2.5	39.4	2	0.9	45	0.5	0.1	14.3	80	20	0.1	0.2	33.3	4.55	81.82	13.64	0.3	0.8	1.1	0.7	0.2	0.1	0.1	0.9	4.7	0	0	-0.6	"Forward"	NA	NA	"#D95F02"	"#ed174c"
"277"	"LAC"	62	"Reggie Jackson"	29	23	11	12	24.2	12.8	4.7	11.2	41.6	6.3	2.7	42.86	4.9	2	39.8	56.25	43.75	1.5	1.9	81.4	11.72	42.19	46.88	0.7	2.3	2.9	4.4	1.7	0.4	0.2	1.7	23.1	1	0	4	"Guard"	NA	NA	"#7570B3"	"#ed174c"
"278"	"LAC"	102	"Landry Shamet"	23	47	31	16	27.5	9.7	3.1	7.5	41.6	1.8	0.9	50	5.7	2.2	39.2	24	76	1.2	1.3	90.5	12.37	18.56	68.04	0.1	1.8	1.9	1.9	0.8	0.4	0.2	2.8	15.8	0	0	2.7	"Guard"	1629013	149	"#7570B3"	"#ed174c"
"279"	"LAC"	85	"Mfiondu Kabengele"	22	12	9	3	5.4	3.5	1.2	2.7	43.8	1	0.4	40	1.7	0.8	45	37.04	62.96	0.4	0.4	100	11.43	22.86	68.57	0.1	0.8	0.9	0.2	0.2	0.2	0.2	0.8	5.7	0	0	-0.1	"Center"	NA	NA	"#1B9E77"	"#ed174c"
"280"	"LAC"	145	"JaMychal Green"	29	55	38	17	20.5	6.5	2.3	5.5	41.4	1.8	1	55.56	3.7	1.3	36.3	32.73	67.27	0.6	0.8	72.7	9.23	30.77	60	1.4	5	6.3	0.8	0.8	0.5	0.4	2.7	16.9	7	0	2.6	"Forward"	203210	211	"#D95F02"	"#ed174c"
"281"	"LAC"	219	"Rodney McGruder"	28	50	33	17	15	3.2	1.2	3.1	39.1	1.5	0.8	53.33	1.6	0.4	27.8	48.39	51.61	0.3	0.6	53.6	9.37	50	37.5	0.5	2	2.6	0.6	0.4	0.5	0.2	1.3	8.6	0	0	0	"Guard"	203585	260	"#7570B3"	"#ed174c"
"282"	"LAC"	10	"Montrezl Harrell"	26	63	44	19	27.8	18.6	7.5	12.9	58	12.6	7.5	59.52	0.3	0	0	97.67	2.33	3.7	5.6	65.8	19.89	80.65	0	2.6	4.5	7.1	1.7	1.7	0.6	1.1	2.3	33.2	12	0	4	"Center"	1626149	46	"#1B9E77"	"#ed174c"
"283"	"LAC"	29	"Lou Williams"	33	60	41	19	29.3	18.7	6.1	14.7	41.6	9.8	4.3	43.88	4.9	1.8	36.3	66.67	33.33	4.6	5.4	86.3	24.6	45.99	28.88	0.5	2.6	3.1	5.7	2.9	0.7	0.2	1.3	30.6	2	0	3.6	"Guard"	101150	45	"#7570B3"	"#ed174c"
"284"	"LAC"	30	"Montrezl Harrell"	26	63	44	19	27.8	18.6	7.5	12.9	58	12.6	7.5	59.52	0.3	0	0	97.67	2.33	3.7	5.6	65.8	19.89	80.65	0	2.6	4.5	7.1	1.7	1.7	0.6	1.1	2.3	33.2	12	0	4	"Forward"	1626149	46	"#D95F02"	"#ed174c"
"285"	"LAC"	127	"Patrick Beverley"	31	48	37	11	27.1	7.9	2.9	6.8	42.8	2.7	1.3	48.15	4.1	1.6	37.9	39.71	60.29	0.6	0.9	65.9	7.59	32.91	60.76	1.2	4.2	5.4	3.7	1.3	1.1	0.5	3.1	23.5	4	0	5.5	"Guard"	201976	183	"#7570B3"	"#ed174c"
"286"	"LAC"	3	"Kawhi Leonard"	28	51	38	13	32.2	26.9	9.3	19.9	46.9	14.2	7.2	50.7	5.7	2.1	36.6	71.36	28.64	6.1	6.9	88.9	22.68	53.53	23.42	1	6.3	7.3	5	2.7	1.8	0.6	1.9	47.6	13	1	7.8	"Forward"	202695	8	"#D95F02"	"#ed174c"
"287"	"LAC"	245	"Terance Mann"	23	35	22	13	7.7	1.6	0.6	1.5	40.7	1.2	0.5	41.67	0.3	0.1	25	80	20	0.3	0.3	75	18.75	62.5	18.75	0.1	0.8	0.9	1.1	0.4	0.2	0.1	1	5.1	0	0	0.2	"Guard"	NA	NA	"#7570B3"	"#ed174c"
"288"	"LAC"	249	"Johnathan Motley"	24	13	8	5	3.2	2.2	0.8	1.2	73.3	1.1	0.7	63.64	0.1	0.1	100	91.67	8.33	0.4	0.5	71.4	18.18	63.64	13.64	0.2	0.5	0.8	0.6	0.4	0.2	0	0.5	4.3	0	0	0.2	"Forward"	NA	NA	"#D95F02"	"#ed174c"
"289"	"LAC"	263	"Terance Mann"	23	35	22	13	7.7	1.6	0.6	1.5	40.7	1.2	0.5	41.67	0.3	0.1	25	80	20	0.3	0.3	75	18.75	62.5	18.75	0.1	0.8	0.9	1.1	0.4	0.2	0.1	1	5.1	0	0	0.2	"Forward"	NA	NA	"#D95F02"	"#ed174c"
"290"	"LAC"	33	"Marcus Morris Sr."	30	55	22	33	31.4	17.4	5.9	13.6	43.3	7.7	3.5	45.45	5.9	2.4	41	56.62	43.38	3.1	3.8	82.3	17.82	40.23	41.38	1	4.1	5.1	1.4	1.6	0.8	0.5	2.9	27.8	3	0	-0.6	"Forward"	202694	56	"#D95F02"	"#ed174c"
"291"	"LAC"	234	"Amir Coffey"	22	13	7	6	7.5	2.2	1	2.5	39.4	2	0.9	45	0.5	0.1	14.3	80	20	0.1	0.2	33.3	4.55	81.82	13.64	0.3	0.8	1.1	0.7	0.2	0.1	0.1	0.9	4.7	0	0	-0.6	"Guard"	NA	NA	"#7570B3"	"#ed174c"
"292"	"LAC"	193	"Patrick Patterson"	31	51	34	17	11.9	4.6	1.5	3.7	40.4	0.9	0.4	44.44	2.8	1.1	38.7	24.32	75.68	0.5	0.7	79.4	10.87	17.39	71.74	0.6	1.8	2.4	0.6	0.4	0.1	0.1	0.8	8.5	0	0	1.3	"Forward"	202335	247	"#D95F02"	"#ed174c"
"293"	"LAC"	42	"Ivica Zubac"	23	64	44	20	18.1	8	3.2	5.3	60.1	5.3	3.2	60.38	0	0	0	100	0	1.7	2.2	75.9	21.25	80	0	2.6	4.6	7.2	1.1	0.8	0.2	0.9	2.3	20.8	7	0	2.8	"Center"	1627826	181	"#1B9E77"	"#ed174c"
"294"	"LAC"	56	"JaMychal Green"	29	55	38	17	20.5	6.5	2.3	5.5	41.4	1.8	1	55.56	3.7	1.3	36.3	32.73	67.27	0.6	0.8	72.7	9.23	30.77	60	1.4	5	6.3	0.8	0.8	0.5	0.4	2.7	16.9	7	0	2.6	"Center"	203210	211	"#1B9E77"	"#ed174c"
"295"	"LAL"	122	"Danny Green"	32	61	48	13	25.1	8.2	2.9	7	41.9	2.1	1	47.62	4.9	1.9	37.8	30	70	0.5	0.7	72.7	6.1	24.39	69.51	0.7	2.7	3.4	1.4	0.9	1.2	0.5	2.1	18.7	0	0	5.1	"Guard"	201980	175	"#7570B3"	"#fdb927"
"296"	"LAL"	4	"Anthony Davis"	27	55	43	12	34.3	26.7	9.2	18.1	51.1	14.6	8	54.79	3.5	1.2	33.5	80.66	19.34	7	8.3	84.5	26.22	59.93	13.48	2.3	7.1	9.4	3.1	2.5	1.5	2.4	2.5	52	27	0	5.2	"Forward"	203076	9	"#D95F02"	"#fdb927"
"297"	"LAL"	142	"Rajon Rondo"	34	48	37	11	20.5	7.1	2.9	6.8	41.8	4.2	2	47.62	2.6	0.9	32.8	61.76	38.24	0.6	0.9	65.9	8.45	56.34	38.03	0.5	2.5	3	5	1.9	0.8	0	1.2	18.9	2	0	0.9	"Guard"	200765	202	"#7570B3"	"#fdb927"
"298"	"LAL"	55	"JaVale McGee"	32	61	48	13	16.8	6.8	3	4.6	64	4.5	3	66.67	0.1	0	50	97.83	2.17	0.8	1.2	65.3	11.76	88.24	0	1.8	4	5.8	0.6	0.8	0.5	1.5	2.4	19.9	2	0	3.1	"Center"	201580	206	"#1B9E77"	"#fdb927"
"299"	"LAL"	94	"Markieff Morris"	30	52	20	32	21.3	10.1	3.6	8.2	44.5	4.2	2	47.62	4	1.6	38.6	51.22	48.78	1.3	1.6	78.3	12.87	39.6	47.52	0.7	3.2	3.8	1.4	1.4	0.5	0.3	2.3	17.8	1	0	-2	"Forward"	202693	139	"#D95F02"	"#fdb927"
"300"	"LAL"	132	"Dwight Howard"	34	62	49	13	19.2	7.5	3	4.1	73.2	4	3	75	0.1	0	60	97.56	2.44	1.4	2.9	49.4	18.67	80	0	2.5	4.9	7.4	0.7	1.2	0.4	1.2	3.2	21.2	8	0	2.7	"Forward"	2730	189	"#D95F02"	"#fdb927"
"301"	"LAL"	115	"Avery Bradley"	29	49	36	13	24.2	8.6	3.5	7.8	44.4	4.3	2.2	51.16	3.5	1.3	36.4	55.13	44.87	0.4	0.5	83.3	4.65	51.16	45.35	0.4	2	2.3	1.3	1	0.9	0.1	2.2	15.4	0	0	3.7	"Guard"	202340	167	"#7570B3"	"#fdb927"
"302"	"LAL"	167	"Alex Caruso"	26	58	45	13	17.8	5.4	1.9	4.5	42.3	2.7	1.2	44.44	1.8	0.7	35.5	60	40	1	1.3	76.3	18.52	44.44	38.89	0.2	1.7	1.9	1.8	0.8	1	0.3	1.5	13.6	0	0	3.9	"Guard"	1627936	235	"#7570B3"	"#fdb927"
"303"	"LAL"	104	"Kentavious Caldwell-Pope"	27	63	49	14	25.5	9.5	3.5	7.4	47.2	3.9	2.1	53.85	3.5	1.4	39.4	52.7	47.3	1.2	1.5	77.9	12.63	44.21	44.21	0.6	1.5	2.1	1.7	0.9	0.8	0.2	1.9	16.8	0	0	3.4	"Guard"	203484	151	"#7570B3"	"#fdb927"
"304"	"LAL"	287	"Kostas Antetokounmpo"	22	3	3	0	1.7	0	0	0	0	0	0	NA	0	0	0	NA	NA	0	0	0	NA	NA	NA	0	0.3	0.3	0.3	0	0	0	0	0.9	0	0	-0.7	"Forward"	NA	NA	"#D95F02"	"#fdb927"
"305"	"LAL"	266	"Jared Dudley"	34	40	29	11	7.8	1.5	0.5	1.3	40	0.4	0.1	25	0.9	0.4	47.1	30.77	69.23	0.1	0.1	100	6.67	13.33	80	0.1	1	1.1	0.5	0.2	0.3	0.1	0.9	4.4	0	0	0.2	"Forward"	NA	NA	"#D95F02"	"#fdb927"
"306"	"LAL"	270	"Talen Horton-Tucker"	19	2	1	1	2.7	0	0	0.5	0	0	0	NA	0.5	0	0	0	100	0	0	0	NA	NA	NA	0	0	0	1	0	0.5	0	0	3	0	0	-3.5	"Guard"	NA	NA	"#7570B3"	"#fdb927"
"307"	"LAL"	47	"Dwight Howard"	34	62	49	13	19.2	7.5	3	4.1	73.2	4	3	75	0.1	0	60	97.56	2.44	1.4	2.9	49.4	18.67	80	0	2.5	4.9	7.4	0.7	1.2	0.4	1.2	3.2	21.2	8	0	2.7	"Center"	2730	189	"#1B9E77"	"#fdb927"
"308"	"LAL"	141	"JaVale McGee"	32	61	48	13	16.8	6.8	3	4.6	64	4.5	3	66.67	0.1	0	50	97.83	2.17	0.8	1.2	65.3	11.76	88.24	0	1.8	4	5.8	0.6	0.8	0.5	1.5	2.4	19.9	2	0	3.1	"Forward"	201580	206	"#D95F02"	"#fdb927"
"309"	"LAL"	61	"Kyle Kuzma"	24	54	43	11	24.6	12.5	4.7	10.9	43.2	6.5	3.4	52.31	4.4	1.3	29.7	59.63	40.37	1.8	2.4	73.8	14.4	54.4	31.2	0.9	3.6	4.5	1.3	1.6	0.4	0.4	2	20.5	2	0	3.1	"Forward"	1628398	97	"#D95F02"	"#fdb927"
"310"	"LAL"	178	"Quinn Cook"	26	38	30	8	10.8	4.8	2	4.6	43.9	2.9	1.3	44.83	1.7	0.7	37.9	63.04	36.96	0.2	0.2	66.7	4.17	54.17	43.75	0.2	0.9	1.1	1.1	0.7	0.3	0	0.6	7.9	0	0	2.2	"Guard"	NA	NA	"#7570B3"	"#fdb927"
"311"	"LAL"	1	"Anthony Davis"	27	55	43	12	34.3	26.7	9.2	18.1	51.1	14.6	8	54.79	3.5	1.2	33.5	80.66	19.34	7	8.3	84.5	26.22	59.93	13.48	2.3	7.1	9.4	3.1	2.5	1.5	2.4	2.5	52	27	0	5.2	"Center"	203076	9	"#1B9E77"	"#fdb927"
"312"	"LAL"	108	"Dion Waiters"	28	3	1	2	14	9.3	3.3	8.7	38.5	3	0.6	20	5.7	2.7	47.1	34.48	65.52	0	0.3	0	0	12.9	87.1	0	3.7	3.7	1	1	0	0.7	1.7	16.2	0	0	4	"Guard"	NA	NA	"#7570B3"	"#fdb927"
"313"	"LAL"	6	"LeBron James"	35	60	47	13	34.9	25.7	9.8	19.6	49.8	13.2	7.6	57.58	6.4	2.2	34.9	67.35	32.65	4	5.7	69.7	15.56	59.14	25.68	1	6.9	7.9	10.6	4	1.2	0.5	1.8	52.3	42	13	8.1	"Forward"	2544	11	"#D95F02"	"#fdb927"
"314"	"MEM"	67	"Brandon Clarke"	23	50	27	23	21.7	12	5.1	8.2	62.3	7.2	4.7	65.28	1	0.4	40.4	87.8	12.2	1.5	1.9	78.5	12.5	78.33	10	1.6	4.3	5.8	1.4	0.9	0.5	0.8	1.6	24.4	3	0	0.2	"Forward"	1629634	105	"#D95F02"	"#0f586c"
